[2025-12-17 08:50:33] [INFO    ] discord.client: logging in using static token
[2025-12-17 08:51:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 69, 'op': 0, 'd': {'version': 1, 'user': {'username': 'd0jyaaan_smn', 'public_flags': 256, 'primary_guild': None, 'id': '512192531220398090', 'global_name': '</dojyaaan>', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'cd424bd2680fbc6cf4f63ed75936a610'}, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ1MDY1MTUxMDY3NjM4OTg4ODpLblZKTkk5M3pQalQwRWhIMUV0SnJVQmpsR25BbW1FMzBxTVVHOWUyVlQ2MDZHUlowSmx1QWhYajZ1R3o5VnREQnp0N3NxRmlIRExWbWNraUdmU0gyZFlPYlRLOTJlcjVRM01GZ1lBdERmeTFRQ3NOWE14UHZNSlRjWlM1R1piMA', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651484730560513', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651503902720082', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:10.355000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '96e1f265305d240b2b2961fff3890ae5'}]}], 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}, 'locale': 'en-US', 'id': '1450651510676389888', 'entitlements': [], 'data': {'id': 2, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f', 'component_type': 2}, 'context': 1, 'channel_id': '1440758890336620787', 'channel': {'type': 1, 'recipients': [{'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}], 'recipient_flags': 0, 'last_message_id': '1450651493546852533', 'id': '1440758890336620787', 'flags': 0}, 'authorizing_integration_owners': {'0': '0'}, 'attachment_size_limit': 10485760, 'application_id': '1439608995815100529', 'app_permissions': '562949953863680'}}
[2025-12-17 08:51:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:12] [DEBUG   ] discord.client: Dispatching event interaction
[2025-12-17 08:51:12] [DEBUG   ] discord.webhook.async_: Webhook ID 1450651510676389888 with POST https://discord.com/api/v10/interactions/1450651510676389888/aW50ZXJhY3Rpb246MTQ1MDY1MTUxMDY3NjM4OTg4ODpLblZKTkk5M3pQalQwRWhIMUV0SnJVQmpsR25BbW1FMzBxTVVHOWUyVlQ2MDZHUlowSmx1QWhYajZ1R3o5VnREQnp0N3NxRmlIRExWbWNraUdmU0gyZFlPYlRLOTJlcjVRM01GZ1lBdERmeTFRQ3NOWE14UHZNSlRjWlM1R1piMA/callback has returned status code 200
[2025-12-17 08:51:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 70, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651493546852533', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651518083530925', 'fields': [{'value': '<@512192531220398090> waiting...', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:13.709106+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '9128d63697139147194195ed9a03004d'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:13] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:13] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:13] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651493546852533 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 2","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 3","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"b20925953e073406a5dcc3e4c5db8698"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"9128d63697139147194195ed9a03004d"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:13] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651493546852533 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'edited_timestamp': '2025-12-17T00:51:13.709106+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698', 'style': 3, 'label': 'Yes'}, {'type': 2, 'id': 3, 'custom_id': '9128d63697139147194195ed9a03004d', 'style': 4, 'label': 'No'}]}], 'id': '1450651493546852533', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 71, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.014000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651481597284382', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651517878145147', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:13.753413+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'f2c574513e3a4be01a0f2b7221afd3ad'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': 'dc60e5e4a32ce19310ec49756adef728'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:13] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:13] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:13] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"f2c574513e3a4be01a0f2b7221afd3ad"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"dc60e5e4a32ce19310ec49756adef728"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:13] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651481597284382 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:05.014000+00:00', 'edited_timestamp': '2025-12-17T00:51:13.753413+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'f2c574513e3a4be01a0f2b7221afd3ad', 'style': 3, 'label': 'Yes'}, {'type': 2, 'id': 3, 'custom_id': 'dc60e5e4a32ce19310ec49756adef728', 'style': 4, 'label': 'No'}]}], 'id': '1450651481597284382', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 72, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651493546852533', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651518553297061', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:13.904793+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '9128d63697139147194195ed9a03004d'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:14] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651493546852533 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 3","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"b20925953e073406a5dcc3e4c5db8698"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"9128d63697139147194195ed9a03004d"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:14] [DEBUG   ] discord.http: A rate limit bucket (3df15bae86f6647dd4dfcbd5c6949480) has been exhausted. Pre-emptively rate limiting...
[2025-12-17 08:51:14] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651493546852533 has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'End Game?', 'description': '*29 seconds remaining*', 'color': 65280, 'fields': [{'name': 'Player 1', 'value': '<@512192531220398090> ✅', 'inline': False}, {'name': 'Player 2', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 3', 'value': '<@512192531220398090> waiting...', 'inline': False}, {'name': 'Player 4', 'value': '<@512192531220398090> waiting...', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'edited_timestamp': '2025-12-17T00:51:13.904793+00:00', 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698', 'style': 3, 'label': 'Yes'}, {'type': 2, 'id': 3, 'custom_id': '9128d63697139147194195ed9a03004d', 'style': 4, 'label': 'No'}]}], 'id': '1450651493546852533', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:51:14] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"0ef32b25a21be401ce5e16eceaf4909f"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"96e1f265305d240b2b2961fff3890ae5"}]}],"tts":false,"flags":0} has returned 429
[2025-12-17 08:51:14] [WARNING ] discord.http: We are being rate limited. PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 responded with 429. Retrying in 0.30 seconds.
[2025-12-17 08:51:14] [DEBUG   ] discord.http: Rate limit is being handled by bucket hash 3df15bae86f6647dd4dfcbd5c6949480 with '1440758890336620787' major parameters
[2025-12-17 08:51:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 73, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.014000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651481597284382', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651517878145147', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:13.753000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'f2c574513e3a4be01a0f2b7221afd3ad'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': 'dc60e5e4a32ce19310ec49756adef728'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 74, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:07.863000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651493546852533', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651518553297061', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:13.904000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'b20925953e073406a5dcc3e4c5db8698'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '9128d63697139147194195ed9a03004d'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:14] [DEBUG   ] discord.http: Done sleeping for the rate limit. Retrying...
[2025-12-17 08:51:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 75, 'op': 0, 'd': {'version': 1, 'user': {'username': 'd0jyaaan_smn', 'public_flags': 256, 'primary_guild': None, 'id': '512192531220398090', 'global_name': '</dojyaaan>', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'cd424bd2680fbc6cf4f63ed75936a610'}, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTQ1MDY1MTUyMTI3MTMzNzAyMDo2UE5BUnBqRkZ4ZzVhbFZkRDFFNmVUNHN3bTM4ZHFwRkhLSUEwVllaQVdFWHE4MFYwenpLSGtXT1R5eGZSOTNmbEFMVXl6V1pGc1FQOFc5eDFKOEZPUkFNeFduWjQ2clBGWVNJQ3RueDQyVkd5MUVzNTRrTVRIcmJqTW9QV3BYVA', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:06.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651488924864522', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651505546760356', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:10.742000+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '2b56f02f0bbdde1bf75b89b548bac40b'}]}], 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}, 'locale': 'en-US', 'id': '1450651521271337020', 'entitlements': [], 'data': {'id': 2, 'custom_id': 'ec814e077b5c1268e3c62aa4afe26390', 'component_type': 2}, 'context': 1, 'channel_id': '1440758890336620787', 'channel': {'type': 1, 'recipients': [{'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}], 'recipient_flags': 0, 'last_message_id': '1450651493546852533', 'id': '1440758890336620787', 'flags': 0}, 'authorizing_integration_owners': {'0': '0'}, 'attachment_size_limit': 10485760, 'application_id': '1439608995815100529', 'app_permissions': '562949953863680'}}
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:14] [DEBUG   ] discord.client: Dispatching event interaction
[2025-12-17 08:51:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 76, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:51:05.761000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651484730560513', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'End Game?', 'id': '1450651522370109453', 'fields': [{'value': '<@512192531220398090> ✅', 'name': 'Player 1', 'inline': False}, {'value': '<@512192531220398090> ✅', 'name': 'Player 2', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 3', 'inline': False}, {'value': '<@512192531220398090> waiting...', 'name': 'Player 4', 'inline': False}], 'description': '*29 seconds remaining*', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': '2025-12-17T00:51:14.847073+00:00', 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'Yes', 'id': 2, 'custom_id': '0ef32b25a21be401ce5e16eceaf4909f'}, {'type': 2, 'style': 4, 'label': 'No', 'id': 3, 'custom_id': '96e1f265305d240b2b2961fff3890ae5'}]}], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:51:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:51:15] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:51:15] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:51:15] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651484730560513 with {"embeds":[{"fields":[{"inline":false,"name":"Player 1","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 2","value":"<@512192531220398090> \u2705"},{"inline":false,"name":"Player 3","value":"<@512192531220398090> waiting..."},{"inline":false,"name":"Player 4","value":"<@512192531220398090> waiting..."}],"flags":0,"color":65280,"type":"rich","description":"*29 seconds remaining*","title":"End Game?"}],"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"id":2,"label":"Yes","custom_id":"0ef32b25a21be401ce5e16eceaf4909f"},{"type":2,"style":4,"disabled":false,"id":3,"label":"No","custom_id":"96e1f265305d240b2b2961fff3890ae5"}]}],"tts":false,"flags":0} has returned 200
[2025-12-17 08:51:15] [DEBUG   ] discord.http: A rate limit bucket (3df15bae86f6647dd4dfcbd5c6949480) has been exhausted. Pre-emptively rate limiting...
